"","Jdate","basin_id","term","estimate","std.error","statistic.x","p.value.x","r.squared","adj.r.squared","sigma","statistic.y","p.value.y","df","logLik","AIC","BIC","deviance","df.residual","nobs"
"670",335,"ShopeFork","regression coefficient",0.0220724816127394,0.00150768413719569,14.6399906108944,1.71953055520921e-16,0.859623411775665,0.855612652112112,97.2321058862611,NA,NA,NA,-215.350346128321,434.700692256643,437.867730133555,330892.884527698,35,36
"671",336,"BallCreek","regression coefficient",0.0199815017745423,0.00150339019726643,13.2909618613146,2.80208095364701e-12,0.884798205162626,0.879789431474044,176.695171720416,NA,NA,NA,-157.730034725251,319.460069450501,321.816177111197,718087.22531407,23,24
"672",336,"ShopeFork","regression coefficient",0.0221258006392126,0.00153999850347636,14.3674169742804,3.02984483344365e-16,0.855026042394231,0.85088392931978,99.3160927150229,NA,NA,NA,-216.113785712035,436.22757142407,439.394609300982,345229.019526266,35,36
"673",337,"BallCreek","regression coefficient",0.0200406220456867,0.0015413687789461,13.0018346805943,4.38921932374911e-12,0.880238089840052,0.875031050267881,181.158837922172,NA,NA,NA,-158.328790320327,320.657580640654,323.01368830135,754826.064818168,23,24
"674",337,"ShopeFork","regression coefficient",0.0221643493332463,0.00157518387544315,14.0709600185634,5.66010862813588e-16,0.849780195706735,0.845488201298356,101.585233663263,NA,NA,NA,-216.927046128352,437.854092256704,441.021130133616,361184.589444688,35,36
"675",338,"BallCreek","regression coefficient",0.0201014378724346,0.00157945166640759,12.7268458414778,6.77468679039918e-12,0.875657262917634,0.870251056957531,185.634763301924,NA,NA,NA,-158.914555945963,321.829111891926,324.185219552622,792586.102961715,23,24
"676",338,"ShopeFork","regression coefficient",0.0222374959532618,0.00160560952020835,13.8498779892487,9.07564484894204e-16,0.845692021241098,0.841283221847986,103.547414892396,NA,NA,NA,-217.615777827355,439.23155565471,442.398593531623,375272.349581433,35,36
"677",339,"BallCreek","regression coefficient",0.0203925709467603,0.00156962094010792,12.9920354817375,4.45709259197083e-12,0.880079034772681,0.874865079762798,184.479346780774,NA,NA,NA,-158.764709799416,321.529419598831,323.885527259527,782750.475939208,23,24
"678",339,"ShopeFork","regression coefficient",0.0224178895916899,0.00162039799795446,13.834804548012,9.37436082037726e-16,0.845407601042842,0.840990675358352,104.501139083447,NA,NA,NA,-217.945838389926,439.891676779853,443.058714656765,382217.082440826,35,36
"679",340,"BallCreek","regression coefficient",0.0206893980522111,0.00155907137357563,13.2703341250897,2.89252137292602e-12,0.884481186404717,0.879458629291878,183.239444143795,NA,NA,NA,-158.602859076527,321.205718153054,323.56182581375,772263.959472924,23,24
"680",340,"ShopeFork","regression coefficient",0.0226013653771552,0.00163570966727362,13.8174676284862,9.73040775519314e-16,0.845079557436682,0.84065325907773,105.488604438959,NA,NA,NA,-218.284416972246,440.568833944492,443.735871821404,389474.598326767,35,36
"681",341,"BallCreek","regression coefficient",0.0209920441652746,0.0015477843239735,13.5626416679189,1.8506526780202e-12,0.888859492499751,0.88402729652148,181.912864276977,NA,NA,NA,-158.428476737215,320.85695347443,323.213061135126,761122.674357442,23,24
"682",341,"ShopeFork","regression coefficient",0.0227881168296635,0.00165153612770741,13.7981340204147,1.01438242122415e-15,0.844712575751329,0.840275792201367,106.5092692047,NA,NA,NA,-218.631063991299,441.262127982598,444.42916585951,397047.854928174,35,36
"683",342,"BallCreek","regression coefficient",0.0213192530159324,0.00163446176418551,13.0435923819584,4.11179536238045e-12,0.880912501573612,0.875734784250726,192.100163096935,NA,NA,NA,-159.73621547497,323.472430949941,325.828538610637,848756.871222988,23,24
"684",342,"ShopeFork","regression coefficient",0.023037102821784,0.00171445943791445,13.4369482953807,2.2236985469291e-15,0.837625870882659,0.832986610050735,110.567258414658,NA,NA,NA,-219.977175742143,443.954351484286,447.121389361198,427879.152166684,35,36
"685",343,"BallCreek","regression coefficient",0.0216570924715854,0.00172313380701272,12.5684333877302,8.72760898275058e-12,0.872903963822284,0.867378049205862,202.521889846679,NA,NA,NA,-161.004160912992,326.008321825984,328.364429486679,943347.664942616,23,24
"686",343,"ShopeFork","regression coefficient",0.0234127446002021,0.00176629703413858,13.2552702901527,3.31835913177555e-15,0.833888770103636,0.82914273496374,113.910318489781,NA,NA,NA,-221.049523929837,446.099047859675,449.266085736587,454144.623045513,35,36
"687",344,"BallCreek","regression coefficient",0.0219555349208432,0.00182440061086211,12.0343825748163,2.08747538441052e-11,0.862953594073651,0.856995054685549,214.423893284163,NA,NA,NA,-162.374726196945,328.749452393891,331.105560054587,1057484.93825617,23,24
"688",344,"ShopeFork","regression coefficient",0.0239668862803342,0.00180361218305773,13.2882703418549,3.08478980458849e-15,0.834576474332894,0.829850087885262,116.316810951535,NA,NA,NA,-221.802144910718,447.604289821436,450.771327698349,473536.017847729,35,36
"689",345,"BallCreek","regression coefficient",0.0223645125784597,0.00190685242827789,11.7284967870626,3.48483806737118e-11,0.856749261845468,0.850520968882228,224.114549817265,NA,NA,NA,-163.435584726032,330.871169452063,333.227277112759,1155228.62311529,23,24
"690",345,"ShopeFork","regression coefficient",0.0244894406590092,0.0018455108683638,13.2697352688696,3.21382803119257e-15,0.834190704857665,0.829453296425026,119.018900404935,NA,NA,NA,-222.628874477523,449.257748955046,452.424786831958,495792.452875992,35,36
"691",346,"BallCreek","regression coefficient",0.0227345912653071,0.00200200204975377,11.3559280661592,6.59210416142471e-11,0.848641493813816,0.842060689197026,235.29759380437,NA,NA,NA,-164.604235094413,333.208470188825,335.564577849521,1273394.02595291,23,24
"692",346,"ShopeFork","regression coefficient",0.0250038356162513,0.00189298640229698,13.2086715392732,3.67937900650125e-15,0.832910839505384,0.828136863491253,122.080646581415,NA,NA,NA,-223.543258510251,451.086517020501,454.253554897414,521628.949440769,35,36
"693",347,"BallCreek","regression coefficient",0.0231149779519687,0.002099625798494,11.0090940816923,1.20951509362003e-10,0.840499475199435,0.833564669773324,246.771424802477,NA,NA,NA,-165.746909484314,335.493818968629,337.849926629325,1400611.13027802,23,24
"694",347,"ShopeFork","regression coefficient",0.025534239316473,0.00194229906309337,13.1463994405714,4.225504276526e-15,0.831591361086608,0.826779685689083,125.260870965155,NA,NA,NA,-224.469058501904,452.938117003807,456.105154880719,549160.00282322,35,36
"695",348,"BallCreek","regression coefficient",0.0235225635160673,0.00220187128677371,10.6829875376293,2.16655658927932e-10,0.832271322419268,0.824978771220106,258.788454141947,NA,NA,NA,-166.888072189778,337.776144379555,340.132252040251,1540343.6719351,23,24
"696",348,"ShopeFork","regression coefficient",0.026202558860868,0.00203248711384523,12.8918696125437,7.47399703737535e-15,0.826043998773836,0.821073827310231,131.077191429129,NA,NA,NA,-226.103021709657,456.206043419313,459.373081296226,601343.053953196,35,36
"697",349,"BallCreek","regression coefficient",0.0238437056324798,0.00232760463714034,10.2438813069963,4.84246822555109e-10,0.820224162973683,0.812407822233408,273.566038813185,NA,NA,NA,-168.220842645467,340.441685290934,342.79779295163,1721282.68461455,23,24
"698",349,"ShopeFork","regression coefficient",0.0268521403145497,0.00213410402347171,12.5823952437272,1.51040754481117e-14,0.818949912661745,0.813777053023509,137.630570796119,NA,NA,NA,-227.859342012992,459.718684025984,462.885721902897,662976.090618292,35,36
"699",350,"BallCreek","regression coefficient",0.0241808183714313,0.00245543215604647,9.84788698473562,1.02004063515727e-09,0.808302786484798,0.799968125027616,288.589753511326,NA,NA,NA,-169.503956822064,343.007913644128,345.364021304824,1915533.05412975,23,24
"700",350,"ShopeFork","regression coefficient",0.0275272113240382,0.00224005041131959,12.2886570699194,2.976108965817e-14,0.811839178437404,0.806463154964187,144.46316268148,NA,NA,NA,-229.603595048418,463.207190096835,466.374227973748,730436.188017756,35,36
"701",351,"BallCreek","regression coefficient",0.0247007692653451,0.00255038749467964,9.68510444662754,1.39326084438548e-09,0.803084296051175,0.794522743705574,299.749963213416,NA,NA,NA,-170.414577532288,344.829155064576,347.185262725272,2066550.93026822,23,24
"702",351,"ShopeFork","regression coefficient",0.0283127982464075,0.00233209661502498,12.1404911203065,4.20662044760333e-14,0.808105118542913,0.802622407644139,150.399317346978,NA,NA,NA,-231.053290823174,466.106581646348,469.27361952326,791698.413045293,35,36
"703",352,"BallCreek","regression coefficient",0.0252343422590163,0.00264825430500831,9.52867034381623,1.88587695696213e-09,0.797883148526129,0.789095459331613,311.252361518391,NA,NA,NA,-171.318306262874,346.636612525748,348.992720186444,2228194.74866783,23,24
"704",352,"ShopeFork","regression coefficient",0.0291292818022612,0.00243071059922522,11.9838543558192,6.08231043155856e-14,0.804045360606794,0.798446656624131,156.759034954314,NA,NA,NA,-232.544264826069,469.088529652138,472.25556752905,860068.82639327,35,36
"705",353,"BallCreek","regression coefficient",0.0257819235035337,0.00274912707319705,9.37822181989977,2.53059235305521e-09,0.792701365697125,0.783688381597,323.108053493389,NA,NA,NA,-172.215492581141,348.430985162282,350.787092822978,2401172.7273426,23,24
"706",353,"ShopeFork","regression coefficient",0.0299773247917831,0.00253630767262909,11.8192777300986,8.98932122517333e-14,0.799651193943575,0.793926942341963,163.5690991907,NA,NA,NA,-234.075190348707,472.150380697413,475.317418574326,936419.757352,35,36
"707",354,"BallCreek","regression coefficient",0.0263439279799435,0.00285309830861259,9.23344558454912,3.36738380861061e-09,0.787541659751405,0.778304340610162,335.327911870234,NA,NA,NA,-173.106422891308,350.212845782616,352.568953443312,2586230.59502279,23,24
"708",354,"ShopeFork","regression coefficient",0.0306129958055117,0.00256594028069636,11.9305176491496,6.90071047217779e-14,0.802635939554183,0.796996966398588,165.480136664797,NA,NA,NA,-234.493353438594,472.986706877188,476.1537447541,958428.647071001,35,36
"709",355,"BallCreek","regression coefficient",0.02692068731693,0.00296028479656669,9.09395182117355,4.44566966357802e-09,0.782402944526568,0.772942202984245,347.925662560371,NA,NA,NA,-173.991541670854,351.983083341707,354.339191002403,2784202.13336569,23,24
"710",355,"ShopeFork","regression coefficient",0.03126781025572,0.00259847497701449,12.0331388727264,5.4143101711066e-14,0.805335401932248,0.79977355627317,167.578332805048,NA,NA,NA,-234.946943827412,473.893887654823,477.060925531735,982887.416900185,35,36
"711",356,"BallCreek","regression coefficient",0.0275118109928235,0.00307066151875472,8.95957135776419,5.82357163754717e-09,0.777291302182892,0.767608315321278,360.898365133803,NA,NA,NA,-174.870122583929,353.740245167857,356.096352828553,2995695.4889938,23,24
"712",356,"ShopeFork","regression coefficient",0.0316409182940606,0.00264773894077084,11.950165405978,6.58688517887439e-14,0.803156750701956,0.797532657864869,170.755416666423,NA,NA,NA,-235.623071356533,475.246142713066,478.413180589978,1020509.43123233,35,36
"713",357,"BallCreek","regression coefficient",0.0281185413695083,0.00318447042685808,8.82989558714513,7.57358841132305e-09,0.772202925459148,0.762298704826937,374.274456448753,NA,NA,NA,-175.743554281257,355.487108562515,357.843216223211,3221871.48125022,23,24
"714",357,"ShopeFork","regression coefficient",0.0320226733228819,0.00270024647261952,11.8591668011019,8.17472641365516e-14,0.80072857869433,0.795035109514168,174.141681581323,NA,NA,NA,-236.330003684378,476.660007368756,479.827045245668,1061386.38423898,35,36
"715",358,"BallCreek","regression coefficient",0.0287413178624177,0.0033018285492721,8.70466695454365,9.78150860213564e-09,0.767138662264349,0.757014256275842,388.067690986558,NA,NA,NA,-176.61212428098,357.22424856196,359.580356222656,3463720.25411568,23,24
"716",358,"ShopeFork","regression coefficient",0.032413537756547,0.0027560343220308,11.7609339976082,1.03328551291696e-13,0.798060886582529,0.792291197627745,177.739497561011,NA,NA,NA,-237.066194743475,478.13238948695,481.299427363863,1105696.51476342,35,36
"717",359,"BallCreek","regression coefficient",0.0293806240835856,0.00342285367509543,8.58366347862254,1.25490518639008e-08,0.762100004200666,0.751756526122434,402.291912634883,NA,NA,NA,-177.476080846257,358.952161692514,361.30826935321,3722292.00834294,23,24
"718",359,"ShopeFork","regression coefficient",0.0328137402646767,0.00281516951785548,11.6560441765771,1.32872727100686e-13,0.795157962465279,0.78930533282143,181.553187365246,NA,NA,NA,-237.830462957956,479.660925915912,482.827963792824,1153654.5944868,35,36
"719",360,"BallCreek","regression coefficient",0.0300368830825379,0.00354767924495445,8.46662874758383,1.59979753913057e-08,0.75708622352192,0.746524754979395,416.96280482338,NA,NA,NA,-178.335737921989,360.671475843978,363.027583504674,3998733.55394214,23,24
"720",360,"ShopeFork","regression coefficient",0.0332235175053841,0.00287771656745025,11.5450972069919,1.73622469628373e-13,0.792024767235257,0.786082617727693,185.58691114003,NA,NA,NA,-238.621550065625,481.24310013125,484.410138008162,1205487.55552741,35,36
"721",361,"BallCreek","regression coefficient",0.029996452153321,0.00352375968464226,8.512627090904,1.45386614077739e-08,0.7590735518833,0.748598488921704,414.151511504769,NA,NA,NA,-178.173374464518,360.346748929036,362.702856589732,3944993.91307875,23,24
"722",361,"ShopeFork","regression coefficient",0.0332864904196662,0.00287787987446922,11.5663237770845,1.64940914177274e-13,0.792629268906782,0.786704390875547,185.597442978211,NA,NA,NA,-238.623592965173,481.247185930346,484.414223807258,1205624.37940176,35,36
"723",362,"BallCreek","regression coefficient",0.0299572169725502,0.00357886383712433,8.3705942265245,2.76110196084947e-08,0.761043192545678,0.750181519479572,420.619343111933,NA,NA,NA,-171.084140779574,346.168281559148,348.439269991007,3892253.8995981,22,23
"724",362,"ShopeFork","regression coefficient",0.0333501956578328,0.00287845228515893,11.5861554592319,1.57230549121044e-13,0.79319187453068,0.787283070945842,185.634358334298,NA,NA,NA,-238.630752657951,481.261505315903,484.428543192815,1206104.02479653,35,36
"725",363,"BallCreek","regression coefficient",0.0299250299207297,0.0039306678817817,7.6132176059518,4.92732020879776e-07,0.763036551727628,0.749871915712496,461.746680029669,NA,NA,NA,-143.011505681338,290.023011362677,291.91188932101,3837779.93733158,18,19
"726",363,"ShopeFork","regression coefficient",0.0362983831138397,0.00391878982311908,9.26265116329938,1.46975486969225e-09,0.774361524152933,0.76533598511905,211.397333921534,NA,NA,NA,-175.579758599695,355.15951719939,357.675710275433,1117220.81972832,25,26
"727",364,"BallCreek","regression coefficient",0.0298865491069107,0.00390470136913518,7.65399099228169,4.57330212830486e-07,0.764962666354365,0.751905036707385,458.69632030275,NA,NA,NA,-142.885572740427,289.771145480854,291.660023439187,3787241.65666709,18,19
"728",364,"ShopeFork","regression coefficient",0.036384381014998,0.00391927508573616,9.28344661170011,1.4066354138601e-09,0.775144228996729,0.766149998156598,211.423511192613,NA,NA,NA,-175.582977972896,355.165955945793,357.682149021836,1117497.52712533,25,26
"729",365,"BallCreek","regression coefficient",0.029848721677304,0.00387905709870174,7.69483947201857,4.24507984090051e-07,0.766871250743724,0.75391965356282,455.683815280561,NA,NA,NA,-142.760377976702,289.520755953405,291.409633911738,3737659.31115566,18,19
